domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
innovation.defense.gov,10063,19008,1118,1.888899930438239,36.222995130676736,10063
intelligence.gov,10063,22363,8945,2.2222995130676737,54.001192487329824,10063
mcconnell.af.mil,10063,19008,8945,1.888899930438239,27.111696313226673,10063
mountainhome.va.gov,10063,17890,11181,1.7777998608764782,47.00099373944152,10063
ncsesdata.nsf.gov,10063,33544,4473,3.3333995826294345,189.11527377521614,7827
nebraska.va.gov,10063,12299,6709,1.2222001391235218,29.556195965417867,8945
neworleans.va.gov,10063,13418,5591,1.3333995826294345,8.222398887011826,10063
ninr.nih.gov,10063,22363,11181,2.2222995130676737,242.0053661929842,10063
northcom.mil,10063,20126,8945,2.0,13.778097982708934,10063
northport.va.gov,10063,21245,7827,2.111199443505913,263.2279638278843,11181
nowcoast.noaa.gov,10063,15654,10063,1.5555997217529565,347.8965517241379,8945
nr.research.gov,10063,54789,7827,5.444599026135347,386.0084467852529,8945
nwc.ndu.edu,10063,19008,6709,1.888899930438239,60.112391930835734,8945
nwrfc.noaa.gov,10063,12299,3354,1.2222001391235218,21.778296730597237,10063
oni.navy.mil,10063,21245,7827,2.111199443505913,59.66799165258869,10063
patrick.af.mil,10063,12299,11181,1.2222001391235218,3.0000993739441517,10063
professionalstandards.fns.usda.gov,10063,26835,8945,2.6666997913147172,48.00109311338567,10063
py.usembassy.gov,10063,20126,7827,2.0,217.11587001888105,8945
robodeidentidad.gov,10063,12299,8945,1.2222001391235218,47.778793600318,10063
sapt.faa.gov,10063,20126,7827,2.0,28.333995826294345,10063
scienceandtechnology.jpl.nasa.gov,10063,14536,11181,1.4444996521911955,80.22398887011825,11181
search.defense.gov,10063,12299,8945,1.2222001391235218,25.222796382788434,8945
sierrawild.gov,10063,12299,8945,1.2222001391235218,25.88949617410315,10063
skyview.gsfc.nasa.gov,10063,12299,3354,1.2222001391235218,165.78137732286595,10063
sr.usembassy.gov,10063,14536,7827,1.4444996521911955,169.5592765576866,10063
surveillance.cancer.gov,10063,21245,8945,2.111199443505913,26.000596243664912,10063
technology.nasa.gov,10063,13418,11181,1.3333995826294345,14.222498260955977,10063
telework.gov,10063,22363,8945,2.2222995130676737,56.89009241776806,10063
ti.arc.nasa.gov,10063,10063,8945,1.0,0.0,10063
tyndall.af.mil,10063,60379,11181,6.000099373944152,96.00208685282719,12299
usarcent.army.mil,10063,22363,6709,2.2222995130676737,3.4444996521911952,10063
uscis.usajobs.gov,10063,21245,10063,2.111199443505913,194.3375732882838,3354
ushik.ahrq.gov,10063,24599,10063,2.4444996521911952,98.77998608764781,10063
ws.usembassy.gov,10063,12299,8945,1.2222001391235218,149.55887906190998,8945
acd.od.nih.gov,8945,17890,3354,2.0,19.12520961430967,8945
acms.research.gov,8945,93923,6709,10.500055897149245,440.75416433761876,11181
afhra.af.mil,8945,14536,7827,1.625041922861934,5.875013974287311,10063
answers.usgs.gov,8945,17890,8945,2.0,82.25075461151481,11181
arcyber.army.mil,8945,15654,7827,1.7500279485746226,140.8763555058692,8945
basictraining.af.mil,8945,29072,7827,3.250083845723868,74.5007266629402,10063
blog.dol.gov,8945,10063,7827,1.1249860257126887,0.0,8945
bva.va.gov,8945,11181,10063,1.2499720514253774,111.25108999441028,6709
ca.water.usgs.gov,8945,23481,8945,2.625041922861934,0.0,10063
clearinghouse.fmcsa.dot.gov,8945,27953,10063,3.1249860257126887,146.37641140301844,10063
cloud.gov,8945,11181,8945,1.2499720514253774,23.500279485746226,8945
cmls.gsa.gov,8945,10063,5591,1.1249860257126887,2.625041922861934,8945
co.ng.mil,8945,10063,7827,1.1249860257126887,51.75047512576859,8945
csp.navy.mil,8945,22363,8945,2.5000558971492453,40.37540525433203,8945
data.noaa.gov,8945,11181,4473,1.2499720514253774,5.250083845723868,8945
developer.dol.gov,8945,44725,3354,5.0,353.1283398546674,8945
don.usajobs.gov,8945,22363,6709,2.5000558971492453,661.3813303521521,2236
dpcld.defense.gov,8945,12299,8945,1.374958077138066,13.875125768585802,8945
faai.usajobs.gov,8945,8945,1118,1.0,62.75058692006708,0
financialaidtoolkit.ed.gov,8945,22363,11181,2.5000558971492453,176.5017328116266,10063
fleta.gov,8945,16772,5591,1.8750139742873113,6.750027948574623,8945
forms.irs.gov,8945,91687,10063,10.250083845723868,350.1283398546674,7827
ii.nlm.nih.gov,8945,30190,2236,3.3750698714365566,98.62593627724986,11181
intra.usbr.gov,8945,30190,4473,3.3750698714365566,345.5032979318055,8945
la.usembassy.gov,8945,21245,5591,2.3750698714365566,115.0011179429849,8945
ladmf.ntis.gov,8945,41371,6709,4.625041922861934,217.62705422023475,8945
m.va.gov,8945,12299,7827,1.374958077138066,9.875125768585802,7827
marketplace.cms.gov,8945,40253,7827,4.500055897149245,382.50363331470095,10063
medpix.nlm.nih.gov,8945,24599,2236,2.7500279485746226,533.7550586920067,8945
mk.usembassy.gov,8945,31308,4473,3.5000558971492453,388.0036892118502,8945
msix.ed.gov,8945,12299,3354,1.374958077138066,33.37529346003354,8945
muskogee.va.gov,8945,16772,8945,1.8750139742873113,21.750251537171604,10063
mvp.usace.army.mil,8945,14536,7827,1.625041922861934,26.875237562884294,8945
nab.usace.army.mil,8945,19008,8945,2.1249860257126887,73.37574063722751,7827
nasapeople.nasa.gov,8945,17890,11181,2.0,217.00212409167133,7827
nccdb.fmcsa.dot.gov,8945,33544,11181,3.7500279485746226,22.500167691447736,14536
ndupress.ndu.edu,8945,12299,7827,1.374958077138066,181.6267188373393,8945
newengland.va.gov,8945,11181,8945,1.2499720514253774,8.500055897149245,8945
newjersey.va.gov,8945,13418,8945,1.5000558971492455,14.875125768585802,11181
newriver.marines.mil,8945,8945,7827,1.0,7.500055897149245,8945
northernindiana.va.gov,8945,14536,5591,1.625041922861934,29.25030743432085,8945
npgsdev.ars-grin.gov,8945,8945,8945,1.0,0.0,8945
nssdc.gsfc.nasa.gov,8945,10063,5591,1.1249860257126887,4.500055897149245,8945
oge.gov,8945,15654,10063,1.7500279485746226,18.875125768585804,10063
ohrp.cit.nih.gov,8945,174429,6709,19.500167691447736,450.3793180547792,8945
olms.dol-esa.gov,8945,53671,6709,6.0001117942984905,324.87814421464503,8945
onlineforms.edgarfiling.sec.gov,8945,105105,4473,11.750139742873113,1796.3921743991057,16772
order.nia.nih.gov,8945,53671,5591,6.0001117942984905,104.1259921743991,6709
pe.usps.gov,8945,52552,8945,5.875013974287311,510.3798770262717,8945
pepfar.gov,8945,16772,6709,1.8750139742873113,57.625600894354385,8945
pittsburgh.afrc.af.mil,8945,59261,2236,6.625041922861934,802.5076579094466,8945
questions.nationalservice.gov,8945,10063,6709,1.1249860257126887,35.12532140860816,7827
response.epa.gov,8945,33544,6709,3.7500279485746226,369.75349357182785,8945
robotics.nasa.gov,8945,15654,8945,1.7500279485746226,119.50117384013416,8945
saj.usace.army.mil,8945,54789,7827,6.125097820011179,298.1278926774734,8945
sas.usace.army.mil,8945,21245,7827,2.3750698714365566,142.25131358300726,7827
science360.gov,8945,11181,7827,1.2499720514253774,0.0,10063
search.nccih.nih.gov,8945,7827,3354,0.8750139742873113,9.00011179429849,7827
seek.niehs.nih.gov,8945,15654,5591,1.7500279485746226,9.750139742873113,8945
spn.usace.army.mil,8945,13418,8945,1.5000558971492455,60.12554499720514,8945
st.nmfs.noaa.gov,8945,21245,7827,2.3750698714365566,208.87702627166016,8945
standards.nasa.gov,8945,16772,7827,1.8750139742873113,91.62582448295137,8945
tecom.marines.mil,8945,13418,10063,1.5000558971492455,128.62627166014533,8945
texasvalley.va.gov,8945,10063,7827,1.1249860257126887,26.750251537171604,8945
tfm.fiscal.treasury.gov,8945,58143,3354,6.500055897149245,440.00424818334267,10063
tm.usembassy.gov,8945,23481,5591,2.625041922861934,422.6290665176076,8945
tsa.ed.gov,8945,8945,3354,1.0,39.25041922861934,6709
ttbonline.gov,8945,73797,6709,8.250083845723868,584.7556176634992,8945
usdaadvantage.gsa.gov,8945,61497,3354,6.875013974287311,525.8800447177194,8945
wcms-wp.cdc.gov,8945,25717,4473,2.8750139742873113,452.2543320290665,8945
www-air.larc.nasa.gov,8945,52552,3354,5.875013974287311,315.37797652319733,10063
zh-store.usps.com,8945,43607,5591,4.875013974287311,68.75069871436557,10063
3rdmaw.marines.mil,7827,11181,4473,1.4285166730548102,131.1420723137856,7827
afdw.af.mil,7827,11181,7827,1.4285166730548102,257.56982240960775,6709
arch.idmanagement.gov,7827,30190,3354,3.85716110898173,104.85652229462119,8945
armycivilianservice.usajobs.gov,7827,12299,6709,1.5713555640730803,457.13990034495976,3354
bh.usembassy.gov,7827,11181,6709,1.4285166730548102,112.14220007665773,7827
bi.usembassy.gov,7827,29072,5591,3.71432221796346,445.9971892168136,7827
butler.va.gov,7827,15654,7827,2.0,93.71368340360291,6709
cddis.nasa.gov,7827,43607,5591,5.57135556407308,481.5682892551425,7827
challenge.gov,7827,6709,4473,0.8571611089817299,3.0,6709
cherrypoint.marines.mil,7827,15654,7827,2.0,43.571100038328865,7827
choosework.ssa.gov,7827,10063,7827,1.2856777820365402,20.714194455091352,8945
cio.gov,7827,63734,7827,8.14283889101827,88.85652229462119,7827
cms.fmcsa.dot.gov,7827,21245,5591,2.71432221796346,57.99961671138367,7827
columbus.va.gov,7827,10063,6709,1.2856777820365402,89.42800562156637,7827
cy.usembassy.gov,7827,17890,6709,2.28567778203654,70.42813338443848,7827
datascience.nih.gov,7827,10063,3354,1.2856777820365402,255.4269835185895,6709
dev.nids.noaa.gov,7827,24599,1118,3.14283889101827,690.1383671904945,7827
diver.orr.noaa.gov,7827,7827,1118,1.0,67.14245560240194,6709
ellsworth.af.mil,7827,10063,6709,1.2856777820365402,5.0,7827
er.usembassy.gov,7827,14536,2236,1.85716110898173,16.714194455091352,7827
fast.usps.gov,7827,184492,3354,23.571227801200973,359.42621694135687,7827
federalist.18f.gov,7827,8945,2236,1.14283889101827,205.71291682637025,3354
fedpay.gsa.gov,7827,17890,4473,2.28567778203654,402.2831225245944,7827
handbook.18f.gov,7827,24599,2236,3.14283889101827,156.99897789702314,7827
healthcaredelivery.cancer.gov,7827,10063,8945,1.2856777820365402,223.71278906349815,7827
hines.va.gov,7827,8945,7827,1.14283889101827,261.14117797368084,6709
iimef.marines.mil,7827,34662,7827,4.42851667305481,326.85498914015585,7827
inherentresolve.mil,7827,15654,6709,2.0,234.9984668455347,7827
kansascity.va.gov,7827,11181,7827,1.4285166730548102,3.71432221796346,8945
labels.fda.gov,7827,25717,6709,3.28567778203654,1752.5602401941997,1118
laughlin.af.mil,7827,22363,7827,2.85716110898173,210.4272390443337,8945
littlerock.af.mil,7827,10063,7827,1.2856777820365402,74.57097227545675,6709
losangeles.af.mil,7827,10063,7827,1.2856777820365402,11.85703334610962,7827
louisville.va.gov,7827,8945,5591,1.14283889101827,6.71419445509135,7827
lrh.usace.army.mil,7827,20126,7827,2.5713555640730803,11.71419445509135,12299
lv.usembassy.gov,7827,21245,6709,2.71432221796346,147.7133001149866,7827
map.gsfc.nasa.gov,7827,11181,7827,1.4285166730548102,50.42826114731059,6709
march.afrc.af.mil,7827,8945,5591,1.14283889101827,24.285550019164432,7827
marcorsyscom.marines.mil,7827,23481,5591,3.0,351.8548613772838,7827
mcasiwakuni.marines.mil,7827,7827,6709,1.0,155.28465567905965,7827
memphis.va.gov,7827,20126,5591,2.5713555640730803,176.14168902516928,7827
methods.18f.gov,7827,11181,5591,1.4285166730548102,217.9985946084068,6709
mg.usembassy.gov,7827,25717,3354,3.28567778203654,61.71393892934713,6709
militaryconsumer.gov,7827,10063,7827,1.2856777820365402,16.85703334610962,7827
moveit.gsa.gov,7827,36898,2236,4.71419445509135,110.14220007665773,7827
mw.usembassy.gov,7827,19008,5591,2.4285166730548102,306.4266002299732,8945
nasaexchange.ksc.nasa.gov,7827,44725,3354,5.71419445509135,186.5702056982241,7827
ncpc.gov,7827,24599,5591,3.14283889101827,223.85575571738852,7827
ncsacw.samhsa.gov,7827,15654,7827,2.0,209.4272390443337,8945
norad.mil,7827,8945,7827,1.14283889101827,3.71432221796346,7827
ntwc.ncep.noaa.gov,7827,8945,7827,1.14283889101827,6.14283889101827,7827
ocg.cancer.gov,7827,22363,4473,2.85716110898173,94.71368340360291,8945
offutt.af.mil,7827,11181,7827,1.4285166730548102,72.99948894851157,6709
patientcare.va.gov,7827,15654,10063,2.0,578.4248115497636,5591
philadelphia.va.gov,7827,21245,4473,2.71432221796346,51.14258336527405,6709
polytrauma.va.gov,7827,11181,8945,1.4285166730548102,0.4285166730548103,8945
poplarbluff.va.gov,7827,12299,7827,1.5713555640730803,17.285550019164432,6709
providence.va.gov,7827,14536,6709,1.85716110898173,41.42826114731059,10063
rossweb.nwcg.gov,7827,17890,5591,2.28567778203654,206.4272390443337,6709
sd.usembassy.gov,7827,30190,6709,3.85716110898173,262.5696946467357,7827
seaport.navy.mil,7827,17890,5591,2.28567778203654,58.571100038328865,7827
search.e-verify.gov,7827,8945,6709,1.14283889101827,113.85639453174907,7827
search.hhs.gov,7827,147594,64852,18.85703334610962,453.56854478088667,36898
search.ttb.gov,7827,12299,5591,1.5713555640730803,518.2823559473617,5591
seymourjohnson.af.mil,7827,22363,7827,2.85716110898173,14.71419445509135,8945
ss.usembassy.gov,7827,14536,6709,1.85716110898173,102.28503896767599,7827
test.ncbi.nlm.nih.gov,7827,15654,7827,2.0,1.4285166730548102,7827
testbed.aviationweather.gov,7827,11181,3354,1.4285166730548102,1764.274434649291,1118
tj.usembassy.gov,7827,11181,7827,1.4285166730548102,4.57135556407308,6709
usagm.gov,7827,14536,7827,1.85716110898173,19.999872237127892,7827
usamriid.army.mil,7827,14536,4473,1.85716110898173,38.71406669221924,7827
usccr.gov,7827,40253,3354,5.14283889101827,158.7133001149866,7827
vetcenter.va.gov,7827,19008,8945,2.4285166730548102,94.2851667305481,10063
www-istp.gsfc.nasa.gov,7827,14536,7827,1.85716110898173,53.99961671138367,7827
www-robotics.jpl.nasa.gov,7827,30190,7827,3.85716110898173,20.714194455091352,7827
zh-reg.usps.com,7827,13418,5591,1.7143222179634598,89.14232783952983,3354
1af.acc.af.mil,6709,23481,4473,3.499925473244895,606.3165896556864,5591
21tsc.army.mil,6709,16772,5591,2.499925473244895,36.99895662542853,6709
acquisitionacademy.va.gov,6709,14536,4473,2.166641824414965,86.33089879266657,6709
alcoholpolicy.niaaa.nih.gov,6709,11181,6709,1.6665672976598598,202.99433596661203,5591
altus.af.mil,6709,21245,6709,3.166641824414965,50.66522581606797,7827
andersen.af.mil,6709,23481,7827,3.499925473244895,186.3282158294828,7827
armedforcessports.defense.gov,6709,14536,5591,2.166641824414965,133.99627366224473,6709
basemap.nationalmap.gov,6709,14536,5591,2.166641824414965,197.82784319570726,7827
boise.va.gov,6709,27953,6709,4.166492770904755,134.8296318378298,8945
buffalo.va.gov,6709,17890,7827,2.66656729765986,47.83201669399315,7827
cactus.nci.nih.gov,6709,34662,4473,5.166492770904755,149.9958265017141,8945
cloud.cio.gov,6709,15654,6709,2.33328364882993,3.66656729765986,6709
community.lincs.ed.gov,6709,41371,5591,6.166492770904755,55.83171858697272,6709
cusnc.navy.mil,6709,13418,7827,2.0,0.0,8945
dashboard.healthit.gov,6709,6709,6709,1.0,236.49351617230585,5591
dev.nihms.nih.gov,6709,23481,7827,3.499925473244895,25.499329259204053,0
dolcontentdev.opadev.dol.gov,6709,62616,2236,9.33313459531972,1855.4486510657325,6709
domains.dotgov.gov,6709,16772,5591,2.499925473244895,652.9819645252645,6709
dsubmit.ncbi.nlm.nih.gov,6709,6709,6709,1.0,0.0,6709
eagnmnmepd5f.usps.gov,6709,6709,6709,1.0,0.0,6709
eclipse2017.nasa.gov,6709,10063,6709,1.499925473244895,128.99642271575496,6709
ephtracking.cdc.gov,6709,7827,7827,1.166641824414965,0.0,7827
espanol.mentalhealth.gov,6709,6709,5591,1.0,0.0,6709
essearch.energystar.gov,6709,13418,5591,2.0,37.16559844984349,6709
fayettevillear.va.gov,6709,10063,6709,1.499925473244895,14.499627366224475,6709
fdicoig.gov,6709,7827,5591,1.166641824414965,103.83052615889105,6709
financialresearch.gov,6709,6709,6709,1.0,0.0,6709
findtbresources.cdc.gov,6709,13418,4473,2.0,137.49619913548963,5591
foia.af.mil,6709,6709,6709,1.0,0.0,6709
foreignassistance.gov,6709,12299,6709,1.8332091220748248,22.66597108361902,6709
fresno.va.gov,6709,19008,6709,2.833209122074825,185.66149947831272,8945
gateway-cat.usps.com,6709,41371,1118,6.166492770904755,557.1512893128634,6709
gateway-sit.usps.com,6709,22363,1118,3.33328364882993,352.65687881949617,7827
gn.usembassy.gov,6709,13418,4473,2.0,620.4827843195707,4473
history.amedd.army.mil,6709,15654,7827,2.33328364882993,177.82843940974809,7827
hurlburt.af.mil,6709,25717,8945,3.833209122074825,126.16321359368013,6709
ibcalc.usps.com,6709,12299,5591,1.8332091220748248,92.83082426591146,5591
il.ngb.army.mil,6709,25717,5591,3.833209122074825,70.99806230436727,6709
imp.medicare.gov,6709,79388,5591,11.833060068564615,171.66194663884335,6709
informal.jpl.nasa.gov,6709,7827,6709,1.166641824414965,43.33209122074825,6709
iowacity.va.gov,6709,6709,5591,1.0,6.499776419734685,5591
iwr.usace.army.mil,6709,7827,6709,1.166641824414965,58.16500223580265,6709
lance-modis.eosdis.nasa.gov,6709,57025,2236,8.499776419734685,226.66045610374124,6709
landsatlook.usgs.gov,6709,40253,10063,5.99985094648979,189.49470860038753,11181
leadership.opm.gov,6709,24599,7827,3.66656729765986,83.99761514383664,7827
lehd.ces.census.gov,6709,12299,3354,1.8332091220748248,447.48755403189745,5591
lrd.usace.army.mil,6709,7827,4473,1.166641824414965,69.8314204799523,4473
mcchord.af.mil,6709,11181,6709,1.6665672976598598,159.32896109703384,6709
mcieast.marines.mil,6709,10063,5591,1.499925473244895,68.16470412878223,6709
mobile.arc.nasa.gov,6709,6709,4473,1.0,0.0,6709
montana.va.gov,6709,10063,6709,1.499925473244895,10.833060068564615,6709
montereybay.noaa.gov,6709,15654,5591,2.33328364882993,48.66537486957818,6709
mr.usembassy.gov,6709,8945,4473,1.33328364882993,43.16544939633329,6709
ncit.nci.nih.gov,6709,7827,7827,1.166641824414965,138.99612460873453,5591
neo.sci.gsfc.nasa.gov,6709,23481,6709,3.499925473244895,68.49813683112237,5591
newbornscreeningcodes.nlm.nih.gov,6709,6709,6709,1.0,0.0,6709
nitrd.gov,6709,7827,1118,1.166641824414965,197.49455954687733,6709
nomads.ncdc.noaa.gov,6709,65970,5591,9.833060068564615,140.6628409599046,6709
nrt3.modaps.eosdis.nasa.gov,6709,10063,2236,1.499925473244895,21.66612013712923,6709
odni.gov,6709,24599,5591,3.66656729765986,245.1599344164555,6709
omg.jpl.nasa.gov,6709,20126,2236,2.99985094648979,66.66477865553733,6709
onrr.gov,6709,12299,3354,1.8332091220748248,231.49351617230585,6709
orf.od.nih.gov,6709,10063,6709,1.499925473244895,125.3298554180951,5591
orip.nih.gov,6709,10063,5591,1.499925473244895,12.832911015054405,7827
p3.amedd.army.mil,6709,11181,6709,1.6665672976598598,76.66448054851692,6709
pacaf.af.mil,6709,13418,10063,2.0,59.99836041138769,8945
parkplanning.nps.gov,6709,35780,6709,5.33313459531972,355.9901624683261,7827
pg.usembassy.gov,6709,16772,6709,2.499925473244895,151.82918467729914,6709
prevention.cancer.gov,6709,10063,4473,1.499925473244895,37.83231480101357,6709
programregistration.usps.com,6709,36898,4473,5.499776419734685,269.6592636756596,4473
psob.bja.ojp.gov,6709,22363,5591,3.33328364882993,78.33119689968699,6709
recruiting.af.mil,6709,12299,7827,1.8332091220748248,15.3328364882993,7827
regions.noaa.gov,6709,12299,5591,1.8332091220748248,80.66448054851692,6709
roseburg.va.gov,6709,13418,10063,2.0,42.49888209867343,5591
ruralhealth.va.gov,6709,23481,8945,3.499925473244895,83.33104784617677,11181
salem.va.gov,6709,11181,7827,1.6665672976598598,42.99880757191832,6709
sealevel.nasa.gov,6709,11181,6709,1.6665672976598598,7.499776419734685,6709
spl.usace.army.mil,6709,7827,6709,1.166641824414965,386.8226263228499,4473
staging.disasterassistance.gov,6709,7827,6709,1.166641824414965,1.166641824414965,6709
stories.usaid.gov,6709,7827,5591,1.166641824414965,9.499776419734685,4473
strbase.nist.gov,6709,21245,7827,3.166641824414965,45.83201669399315,7827
tcc.export.gov,6709,13418,8945,2.0,43.16544939633329,6709
text-message.blogs.archives.gov,6709,10063,7827,1.499925473244895,79.49783872410195,7827
tigerweb.geo.census.gov,6709,23481,5591,3.499925473244895,353.3235951706663,4473
tomah.va.gov,6709,6709,6709,1.0,9.66641824414965,6709
tools.niehs.nih.gov,6709,20126,6709,2.99985094648979,63.33164406021762,5591
trek.nasa.gov,6709,11181,10063,1.6665672976598598,3.166641824414965,7827
veterans.smokefree.gov,6709,7827,6709,1.166641824414965,1.166641824414965,6709
videos.fisheries.noaa.gov,6709,13418,5591,2.0,14.499627366224475,6709
wichita.va.gov,6709,10063,6709,1.499925473244895,30.33253838127888,7827
wv.ng.mil,6709,7827,5591,1.166641824414965,104.4970934565509,6709
wwwdev.cdc.gov,6709,88333,2236,13.166343717394545,442.3210612609927,6709
15wing.af.mil,5591,7827,5591,1.3999284564478627,22.59864067250939,5591
18f.gsa.gov,5591,7827,5591,1.3999284564478627,9.99946342335897,5591
2ndmaw.marines.mil,5591,8945,6709,1.599892684671794,7.799499195135039,5591
37trw.af.mil,5591,19008,6709,3.3997495975675194,37.59792523698802,5591
9thmcd.marines.mil,5591,7827,3354,1.3999284564478627,336.98068324092293,5591
addiction.surgeongeneral.gov,5591,8945,5591,1.599892684671794,162.99069933822213,5591
aeronet.gsfc.nasa.gov,5591,26835,2236,4.799678054015382,56.19674476837775,5591
afimsc.af.mil,5591,8945,4473,1.599892684671794,64.19638705061706,4473
airforcespecialtactics.af.mil,5591,6709,5591,1.1999642282239313,152.59130745841532,5591
alexandria.va.gov,5591,10063,5591,1.7998569128957254,45.79735288857092,7827
altoona.va.gov,5591,6709,5591,1.1999642282239313,41.79753174745126,4473
amarillo.va.gov,5591,8945,5591,1.599892684671794,362.7791092827759,4473
apps.export.gov,5591,6709,5591,1.1999642282239313,4.599713825791451,5591
armydentalcorps.amedd.army.mil,5591,6709,4473,1.1999642282239313,13.399213020926489,4473
augusta.va.gov,5591,7827,5591,1.3999284564478627,380.378107673046,6709
catalog.nidcr.nih.gov,5591,6709,5591,1.1999642282239313,24.59864067250939,5591
cco.ndu.edu,5591,7827,4473,1.3999284564478627,20.19889107494187,5591
ceds.ed.gov,5591,6709,3354,1.1999642282239313,3.5997138257914507,5591
centraliowa.va.gov,5591,5591,3354,1.0,3.3997495975675194,5591
cerc.usgs.gov,5591,19008,2236,3.3997495975675194,646.1627615811125,5591
chesapeakebay.noaa.gov,5591,10063,5591,1.7998569128957254,285.1835092112323,5591
cisa.ndu.edu,5591,16772,4473,2.9998211411196567,234.78644249686997,5591
columbus.af.mil,5591,11181,5591,1.9998211411196567,148.3915220890717,4473
constitutionday.cpms.osd.mil,5591,17890,5591,3.199785369343588,604.1652656054373,5591
coralreefwatch.noaa.gov,5591,33544,2236,5.999642282239313,493.5716329815775,5591
corporateservices.noaa.gov,5591,32426,2236,5.799678054015382,494.5716329815775,6709
cv.usembassy.gov,5591,14536,4473,2.599892684671794,93.59470577714184,5591
dcips.defense.gov,5591,16772,4473,2.9998211411196567,97.59434805938115,4473
disasterinfo.nlm.nih.gov,5591,24599,5591,4.399749597567519,24.198533357181184,5591
documentation.uts.nlm.nih.gov,5591,41371,2236,7.399570738687176,117.59327490609908,5591
dover.af.mil,5591,7827,6709,1.3999284564478627,83.99517081023073,6709
dpcpsi.nih.gov,5591,8945,2236,1.599892684671794,23.39867644428546,3354
dublin.va.gov,5591,10063,6709,1.7998569128957254,55.99678054015382,5591
eagnmncom117d.usps.com,5591,11181,5591,1.9998211411196567,11.999284564478627,5591
eagnmncom1210.usps.com,5591,5591,5591,1.0,0.0,5591
eagnmncom1c48.usps.com,5591,5591,5591,1.0,0.0,5591
eagnmnmepd4b.usps.gov,5591,5591,5591,1.0,0.0,5591
edit.dol.gov,5591,8945,5591,1.599892684671794,2.3999284564478627,5591
efile.eoir.justice.gov,5591,41371,4473,7.399570738687176,372.17868002146304,4473
elibraryusa.state.gov,5591,6709,3354,1.1999642282239313,57.39670899660168,5591
elpaso.va.gov,5591,16772,2236,2.9998211411196567,106.39384725451619,6709
era.nih.gov,5591,7827,4473,1.3999284564478627,91.59470577714184,4473
esrs.gov,5591,74915,3354,13.399213020926489,864.9502772312645,5591
ethics.usda.gov,5591,13418,6709,2.3999284564478627,264.78483276694686,4473
ethics.va.gov,5591,6709,5591,1.1999642282239313,155.99105705598282,3354
fasd.hq.nasa.gov,5591,6709,1118,1.1999642282239313,3.9998211411196567,5591
fermi.gsfc.nasa.gov,5591,6709,3354,1.1999642282239313,20.598819531389733,5591
fj.usembassy.gov,5591,11181,4473,1.9998211411196567,124.79288141656234,5591
foia.blogs.archives.gov,5591,13418,3354,2.3999284564478627,165.19048470756573,5591
frtr.gov,5591,7827,2236,1.3999284564478627,11.599356108030763,5591
gary.jobcorps.gov,5591,19008,4473,3.3997495975675194,162.19066356644606,5591
geer.grc.nasa.gov,5591,23481,5591,4.199785369343588,269.58451082096224,5591
grasp.nhlbi.nih.gov,5591,11181,1118,1.9998211411196567,427.9753174745126,6709
hallways.cap.gsa.gov,5591,5591,3354,1.0,338.3806116973708,4473
hdpulse.nimhd.nih.gov,5591,5591,5591,1.0,0.0,5591
healthreach.nlm.nih.gov,5591,13418,4473,2.3999284564478627,37.19781792165981,5591
helpwithmymortgage.gov,5591,22363,1118,3.9998211411196567,49.797174029690574,5591
herc.research.va.gov,5591,5591,5591,1.0,201.58844571632983,5591
hud.usajobs.gov,5591,5591,5591,1.0,53.39688785548203,0
indianaffairs.gov,5591,12299,5591,2.199785369343588,41.59756751922733,5591
jfsc.ndu.edu,5591,20126,6709,3.5997138257914507,130.1924521552495,6709
jnlwp.defense.gov,5591,10063,5591,1.7998569128957254,50.5970309425863,5591
joltsdata.bls.gov,5591,49198,5591,8.799499195135038,497.3713110355929,5591
lebanon.va.gov,5591,8945,4473,1.599892684671794,107.79377571096406,5591
lhncbc.nlm.nih.gov,5591,20126,5591,3.5997138257914507,349.3798962618494,3354
lu.usembassy.gov,5591,23481,4473,4.199785369343588,267.1845823645144,5591
marforpac.marines.mil,5591,11181,4473,1.9998211411196567,396.7771418350921,5591
marineprotectedareas.noaa.gov,5591,6709,5591,1.1999642282239313,40.797710606331606,5591
martin.amedd.army.mil,5591,8945,4473,1.599892684671794,19.598819531389733,5591
mccdc.marines.mil,5591,19008,4473,3.3997495975675194,66.39617241996065,6709
miami.va.gov,5591,7827,6709,1.3999284564478627,17.199069933822216,6709
mmhsrp.nmfs.noaa.gov,5591,143121,1118,25.598461813629047,778.7551421928099,6709
moneyfactory.com,5591,8945,5591,1.599892684671794,27.398497585405114,5591
mountainhome.af.mil,5591,11181,4473,1.9998211411196567,36.19799678054015,5591
move.va.gov,5591,30190,7827,5.399749597567519,207.988016455017,7827
mplnet.gsfc.nasa.gov,5591,68206,5591,12.199248792702557,303.98247182972636,5591
mvs.usace.army.mil,5591,13418,7827,2.3999284564478627,110.79359685208371,5591
nass.usda.gov,5591,7827,7827,1.3999284564478627,76.59560007154356,5591
nau.usace.army.mil,5591,8945,4473,1.599892684671794,14.399213020926489,5591
nctr.pmel.noaa.gov,5591,11181,4473,1.9998211411196567,14.199248792702557,5591
ne.usembassy.gov,5591,11181,6709,1.9998211411196567,98.59434805938115,6709
news.science360.gov,5591,6709,5591,1.1999642282239313,93.9946342335897,4473
